A_X [mg]	A_Y [mg]	A_Z [mg]	
64	0	0
48	0	0
80	0	0
48	0	0
64	0	0
64	0	0
64	0	0
48	0	0
48	0	0
80	0	0
32	0	0
64	0	0
96	0	0
80	0	0
64	0	0
64	0	0
96	0	0
64	0	0
96	0	0
80	0	0
64	0	0
48	0	0
48	0	0
32	0	0
64	0	0
32	0	0
48	0	0
80	0	0
64	0	0
80	0	0
80	0	0
80	0	0
80	0	0
64	0	0
48	0	0
64	0	0
48	0	0
64	0	0
48	0	0
64	0	0
32	0	0
64	0	0
64	0	0
80	0	0
64	0	0
48	0	0
80	0	0
64	0	0
80	0	0
64	0	0
64	0	0
48	0	0
64	0	0
32	0	0
80	0	0
80	0	0
16	0	0
48	0	0
64	0	0
48	0	0
64	0	0
32	0	0
16	0	0
48	0	0
48	0	0
32	0	0
48	0	0
80	0	0
48	0	0
48	0	0
32	0	0
32	0	0
80	0	0
32	0	0
48	0	0
16	0	0
80	0	0
64	0	0
80	0	0
16	0	0
80	0	0
48	0	0
32	0	0
48	0	0
64	0	0
64	0	0
64	0	0
48	0	0
32	0	0
32	0	0
64	0	0
64	0	0
80	0	0
64	0	0
48	0	0
64	0	0
48	0	0
64	0	0
64	0	0
80	0	0
64	0	0
64	0	0
64	0	0
64	0	0
48	0	0
32	0	0
64	0	0
64	0	0
64	0	0
16	0	0
48	0	0
96	0	0
48	0	0
32	0	0
80	0	0
64	0	0
64	0	0
48	0	0
80	0	0
64	0	0
80	0	0
96	0	0
64	0	0
48	0	0
80	0	0
80	0	0
64	0	0
96	0	0
80	0	0
32	0	0
80	0	0
48	0	0
48	0	0
80	0	0
48	0	0
64	0	0
80	0	0
32	0	0
32	0	0
64	0	0
64	0	0
48	0	0
48	0	0
48	0	0
48	0	0
64	0	0
32	0	0
80	0	0
64	0	0
32	0	0
32	0	0
64	0	0
64	0	0
112	0	0
112	0	0
80	0	0
64	0	0
96	0	0
80	0	0
80	0	0
48	0	0
48	0	0
64	0	0
80	0	0
16	0	0
80	0	0
32	0	0
48	0	0
64	0	0
64	0	0
48	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
32	0	0
48	0	0
64	0	0
48	0	0
48	0	0
32	0	0
32	0	0
48	0	0
32	0	0
64	0	0
80	0	0
48	0	0
32	0	0
16	0	0
0	0	0
32	0	0
64	0	0
64	0	0
32	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
48	0	0
32	0	0
32	0	0
48	0	0
16	0	0
48	0	0
48	0	0
64	0	0
64	0	0
64	0	0
16	0	0
32	0	0
64	0	0
48	0	0
32	0	0
64	0	0
48	0	0
16	0	0
64	0	0
48	0	0
80	0	0
48	0	0
64	0	0
16	0	0
64	0	0
0	0	0
32	0	0
48	0	0
48	0	0
48	0	0
48	0	0
64	0	0
32	0	0
32	0	0
32	0	0
32	0	0
16	0	0
16	0	0
48	0	0
48	0	0
32	0	0
48	0	0
32	0	0
32	0	0
32	0	0
80	0	0
64	0	0
64	0	0
0	0	0
64	0	0
16	0	0
48	0	0
16	0	0
32	0	0
64	0	0
48	0	0
64	0	0
16	0	0
32	0	0
64	0	0
32	0	0
32	0	0
16	0	0
16	0	0
48	0	0
80	0	0
32	0	0
16	0	0
48	0	0
48	0	0
32	0	0
32	0	0
48	0	0
32	0	0
80	0	0
64	0	0
32	0	0
64	0	0
64	0	0
64	0	0
32	0	0
80	0	0
96	0	0
80	0	0
96	0	0
48	0	0
48	0	0
48	0	0
48	0	0
64	0	0
64	0	0
48	0	0
0	0	0
48	0	0
48	0	0
16	0	0
48	0	0
16	0	0
32	0	0
16	0	0
48	0	0
48	0	0
48	0	0
32	0	0
32	0	0
48	0	0
16	0	0
48	0	0
64	0	0
48	0	0
48	0	0
48	0	0
48	0	0
48	0	0
48	0	0
32	0	0
32	0	0
32	0	0
48	0	0
32	0	0
64	0	0
16	0	0
48	0	0
80	0	0
48	0	0
32	0	0
64	0	0
0	0	0
0	0	0
80	0	0
64	0	0
64	0	0
48	0	0
64	0	0
80	0	0
48	0	0
32	0	0
48	0	0
48	0	0
48	0	0
48	0	0
64	0	0
0	0	0
32	0	0
48	0	0
32	0	0
48	0	0
16	0	0
64	0	0
32	0	0
64	0	0
32	0	0
48	0	0
48	0	0
48	0	0
48	0	0
32	0	0
64	0	0
80	0	0
48	0	0
48	0	0
32	0	0
64	0	0
16	0	0
16	0	0
48	0	0
16	0	0
32	0	0
64	0	0
48	0	0
48	0	0
32	0	0
48	0	0
48	0	0
48	0	0
80	0	0
48	0	0
48	0	0
64	0	0
48	0	0
32	0	0
32	0	0
32	0	0
32	0	0
96	0	0
64	0	0
48	0	0
64	0	0
64	0	0
48	0	0
32	0	0
16	0	0
16	0	0
64	0	0
48	0	0
48	0	0
32	0	0
48	0	0
48	0	0
32	0	0
48	0	0
64	0	0
64	0	0
32	0	0
0	0	0
16	0	0
48	0	0
16	0	0
32	0	0
48	0	0
64	0	0
96	0	0
64	0	0
32	0	0
48	0	0
80	0	0
16	0	0
16	0	0
32	0	0
32	0	0
16	0	0
64	0	0
48	0	0
0	0	0
64	0	0
32	0	0
32	0	0
32	0	0
48	0	0
16	0	0
32	0	0
32	0	0
32	0	0
64	0	0
64	0	0
32	0	0
32	0	0
16	0	0
32	0	0
32	0	0
64	0	0
32	0	0
0	0	0
32	0	0
48	0	0
48	0	0
32	0	0
32	0	0
32	0	0
32	0	0
16	0	0
32	0	0
32	0	0
32	0	0
32	0	0
32	0	0
32	0	0
48	0	0
48	0	0
16	0	0
16	0	0
48	0	0
32	0	0
64	0	0
0	0	0
16	0	0
32	0	0
32	0	0
64	0	0
80	0	0
32	0	0
64	0	0
32	0	0
32	0	0
96	0	0
64	0	0
32	0	0
16	0	0
32	0	0
0	0	0
48	0	0
32	0	0
32	0	0
48	0	0
48	0	0
48	0	0
48	0	0
32	0	0
16	0	0
16	0	0
16	0	0
64	0	0
32	0	0
48	0	0
48	0	0
16	0	0
48	0	0
16	0	0
32	0	0
48	0	0
80	0	0
64	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
48	0	0
16	0	0
32	0	0
16	0	0
32	0	0
48	0	0
64	0	0
64	0	0
32	0	0
48	0	0
48	0	0
48	0	0
16	0	0
48	0	0
80	0	0
16	0	0
32	0	0
32	0	0
32	0	0
64	0	0
64	0	0
64	0	0
48	0	0
16	0	0
16	0	0
32	0	0
48	0	0
32	0	0
64	0	0
32	0	0
16	0	0
32	0	0
80	0	0
32	0	0
32	0	0
64	0	0
32	0	0
64	0	0
96	0	0
80	0	0
32	0	0
80	0	0
80	0	0
32	0	0
32	0	0
32	0	0
16	0	0
48	0	0
16	0	0
48	0	0
32	0	0
16	0	0
32	0	0
64	0	0
64	0	0
80	0	0
48	0	0
16	0	0
32	0	0
64	0	0
48	0	0
32	0	0
32	0	0
16	0	0
48	0	0
48	0	0
48	0	0
16	0	0
64	0	0
48	0	0
16	0	0
16	0	0
-16	0	0
64	0	0
16	0	0
48	0	0
48	0	0
64	0	0
48	0	0
32	0	0
64	0	0
48	0	0
48	0	0
32	0	0
32	0	0
32	0	0
32	0	0
32	0	0
48	0	0
32	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
48	0	0
32	0	0
16	0	0
16	0	0
16	0	0
32	0	0
32	0	0
16	0	0
16	0	0
32	0	0
96	0	0
32	0	0
48	0	0
0	0	0
16	0	0
48	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
48	0	0
64	0	0
0	0	0
0	0	0
16	0	0
0	0	0
48	0	0
32	0	0
48	0	0
48	0	0
16	0	0
-16	0	0
16	0	0
16	0	0
16	0	0
0	0	0
48	0	0
32	0	0
48	0	0
32	0	0
0	0	0
32	0	0
48	0	0
32	0	0
16	0	0
16	0	0
32	0	0
32	0	0
48	0	0
32	0	0
16	0	0
16	0	0
64	0	0
64	0	0
32	0	0
0	0	0
32	0	0
32	0	0
16	0	0
48	0	0
64	0	0
112	0	0
16	0	0
48	0	0
32	0	0
16	0	0
32	0	0
0	0	0
48	0	0
48	0	0
64	0	0
48	0	0
48	0	0
16	0	0
0	0	0
48	0	0
64	0	0
48	0	0
16	0	0
32	0	0
16	0	0
32	0	0
64	0	0
64	0	0
48	0	0
80	0	0
32	0	0
48	0	0
48	0	0
80	0	0
80	0	0
32	0	0
0	0	0
32	0	0
48	0	0
64	0	0
32	0	0
32	0	0
16	0	0
32	0	0
16	0	0
32	0	0
-16	0	0
48	0	0
32	0	0
16	0	0
32	0	0
32	0	0
0	0	0
32	0	0
-16	0	0
16	0	0
16	0	0
48	0	0
16	0	0
16	0	0
16	0	0
32	0	0
48	0	0
48	0	0
0	0	0
0	0	0
32	0	0
48	0	0
32	0	0
16	0	0
32	0	0
32	0	0
16	0	0
16	0	0
32	0	0
48	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
32	0	0
48	0	0
16	0	0
48	0	0
48	0	0
32	0	0
64	0	0
32	0	0
32	0	0
32	0	0
48	0	0
48	0	0
16	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
32	0	0
64	0	0
32	0	0
0	0	0
48	0	0
-16	0	0
48	0	0
16	0	0
48	0	0
32	0	0
16	0	0
16	0	0
32	0	0
32	0	0
48	0	0
32	0	0
0	0	0
-16	0	0
16	0	0
48	0	0
-16	0	0
32	0	0
16	0	0
48	0	0
16	0	0
32	0	0
32	0	0
16	0	0
16	0	0
48	0	0
48	0	0
48	0	0
32	0	0
0	0	0
32	0	0
32	0	0
16	0	0
32	0	0
16	0	0
32	0	0
48	0	0
16	0	0
16	0	0
32	0	0
32	0	0
32	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
32	0	0
16	0	0
0	0	0
16	0	0
32	0	0
64	0	0
16	0	0
32	0	0
0	0	0
32	0	0
32	0	0
32	0	0
0	0	0
16	0	0
32	0	0
16	0	0
16	0	0
48	0	0
64	0	0
80	0	0
80	0	0
32	0	0
32	0	0
32	0	0
32	0	0
48	0	0
32	0	0
32	0	0
48	0	0
16	0	0
16	0	0
48	0	0
32	0	0
16	0	0
0	0	0
16	0	0
16	0	0
32	0	0
16	0	0
48	0	0
16	0	0
0	0	0
16	0	0
16	0	0
0	0	0
16	0	0
16	0	0
32	0	0
16	0	0
48	0	0
16	0	0
32	0	0
16	0	0
32	0	0
32	0	0
0	0	0
32	0	0
16	0	0
32	0	0
-16	0	0
32	0	0
0	0	0
0	0	0
48	0	0
0	0	0
32	0	0
16	0	0
32	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
0	0	0
16	0	0
32	0	0
32	0	0
32	0	0
32	0	0
0	0	0
32	0	0
-16	0	0
0	0	0
0	0	0
48	0	0
32	0	0
0	0	0
16	0	0
32	0	0
48	0	0
16	0	0
0	0	0
0	0	0
48	0	0
16	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
32	0	0
0	0	0
16	0	0
0	0	0
16	0	0
16	0	0
32	0	0
32	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
48	0	0
0	0	0
48	0	0
48	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
16	0	0
16	0	0
32	0	0
32	0	0
16	0	0
32	0	0
32	0	0
-16	0	0
16	0	0
32	0	0
16	0	0
-16	0	0
32	0	0
0	0	0
16	0	0
48	0	0
-16	0	0
32	0	0
16	0	0
32	0	0
0	0	0
48	0	0
32	0	0
32	0	0
64	0	0
48	0	0
80	0	0
32	0	0
32	0	0
48	0	0
16	0	0
32	0	0
48	0	0
32	0	0
-16	0	0
48	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
16	0	0
48	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
32	0	0
16	0	0
32	0	0
-16	0	0
32	0	0
16	0	0
16	0	0
48	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
32	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
16	0	0
48	0	0
48	0	0
32	0	0
-16	0	0
16	0	0
-16	0	0
32	0	0
0	0	0
32	0	0
16	0	0
0	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
48	0	0
0	0	0
32	0	0
16	0	0
64	0	0
16	0	0
16	0	0
32	0	0
0	0	0
16	0	0
16	0	0
48	0	0
32	0	0
48	0	0
0	0	0
32	0	0
48	0	0
32	0	0
16	0	0
48	0	0
32	0	0
16	0	0
16	0	0
48	0	0
0	0	0
-16	0	0
32	0	0
16	0	0
32	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
32	0	0
16	0	0
16	0	0
0	0	0
32	0	0
16	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
48	0	0
16	0	0
16	0	0
64	0	0
64	0	0
48	0	0
48	0	0
16	0	0
16	0	0
16	0	0
0	0	0
32	0	0
16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
32	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
32	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
0	0	0
0	0	0
0	0	0
32	0	0
48	0	0
16	0	0
0	0	0
0	0	0
0	0	0
16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
32	0	0
32	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
-16	0	0
-32	0	0
-16	0	0
0	0	0
16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
48	0	0
64	0	0
32	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
-16	0	0
32	0	0
-16	0	0
32	0	0
48	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
16	0	0
16	0	0
32	0	0
32	0	0
-16	0	0
16	0	0
-16	0	0
16	0	0
32	0	0
0	0	0
0	0	0
32	0	0
16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
48	0	0
16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
-16	0	0
32	0	0
64	0	0
0	0	0
0	0	0
0	0	0
48	0	0
48	0	0
32	0	0
16	0	0
48	0	0
32	0	0
0	0	0
16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
32	0	0
0	0	0
32	0	0
0	0	0
16	0	0
16	0	0
32	0	0
-16	0	0
16	0	0
32	0	0
16	0	0
0	0	0
16	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
32	0	0
16	0	0
0	0	0
32	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
16	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
-16	0	0
16	0	0
48	0	0
0	0	0
-16	0	0
16	0	0
-16	0	0
16	0	0
0	0	0
32	0	0
16	0	0
0	0	0
48	0	0
32	0	0
-16	0	0
32	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
32	0	0
16	0	0
16	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
32	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
32	0	0
-16	0	0
-16	0	0
32	0	0
16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
32	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
16	0	0
-16	0	0
32	0	0
32	0	0
48	0	0
48	0	0
48	0	0
32	0	0
16	0	0
16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
32	0	0
-16	0	0
0	0	0
0	0	0
32	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
16	0	0
32	0	0
16	0	0
0	0	0
16	0	0
48	0	0
48	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
32	0	0
32	0	0
16	0	0
-16	0	0
32	0	0
16	0	0
32	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
32	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
16	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	0	0
16	0	0
0	0	0
32	0	0
32	0	0
16	0	0
16	0	0
16	0	0
32	0	0
0	0	0
48	0	0
16	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
0	0	0
-16	0	0
48	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
32	0	0
16	0	0
32	0	0
48	0	0
32	0	0
48	0	0
-16	0	0
0	0	0
32	0	0
16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
-32	0	0
0	0	0
32	0	0
16	0	0
32	0	0
32	0	0
0	0	0
16	0	0
32	0	0
16	0	0
48	0	0
16	0	0
32	0	0
0	0	0
32	0	0
16	0	0
48	0	0
16	0	0
0	0	0
16	0	0
32	0	0
0	0	0
0	0	0
16	0	0
32	0	0
16	0	0
-16	0	0
16	0	0
32	0	0
32	0	0
0	0	0
0	0	0
32	0	0
48	0	0
48	0	0
0	0	0
16	0	0
16	0	0
32	0	0
0	0	0
0	0	0
0	0	0
32	0	0
32	0	0
48	0	0
32	0	0
16	0	0
16	0	0
16	0	0
0	0	0
0	0	0
48	0	0
48	0	0
16	0	0
32	0	0
32	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
32	0	0
16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
-16	0	0
-16	0	0
32	0	0
16	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
32	0	0
0	0	0
16	0	0
0	0	0
0	0	0
32	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
32	0	0
0	0	0
0	0	0
16	0	0
16	0	0
32	0	0
80	0	0
32	0	0
64	0	0
32	0	0
32	0	0
0	0	0
32	0	0
32	0	0
16	0	0
16	0	0
16	0	0
16	0	0
16	0	0
0	0	0
32	0	0
-16	0	0
16	0	0
32	0	0
0	0	0
32	0	0
48	0	0
0	0	0
16	0	0
16	0	0
32	0	0
16	0	0
32	0	0
16	0	0
0	0	0
32	0	0
-16	0	0
16	0	0
48	0	0
16	0	0
32	0	0
16	0	0
16	0	0
32	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
32	0	0
16	0	0
64	0	0
16	0	0
48	0	0
32	0	0
16	0	0
32	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
32	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
32	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
16	0	0
16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
48	0	0
48	0	0
0	0	0
0	0	0
32	0	0
16	0	0
0	0	0
0	0	0
0	0	0
16	0	0
32	0	0
48	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
48	0	0
0	0	0
16	0	0
48	0	0
16	0	0
16	0	0
48	0	0
16	0	0
0	0	0
0	0	0
16	0	0
16	0	0
0	0	0
16	0	0
0	0	0
0	0	0
16	0	0
32	0	0
32	0	0
32	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
48	0	0
48	0	0
-16	0	0
16	0	0
32	0	0
0	0	0
64	0	0
32	0	0
16	0	0
0	0	0
16	0	0
32	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
32	0	0
48	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
32	0	0
32	0	0
0	0	0
-16	0	0
-16	0	0
32	0	0
0	0	0
16	0	0
0	0	0
16	0	0
-32	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
32	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
32	0	0
0	0	0
-32	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
-32	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
32	0	0
-16	0	0
-32	0	0
0	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
-32	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
0	0	0
-16	0	0
-32	0	0
-32	0	0
16	0	0
16	0	0
32	0	0
32	0	0
-16	0	0
16	0	0
32	0	0
32	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
-32	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
0	0	0
-32	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
-32	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
48	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
-32	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
32	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
-16	0	0
-32	0	0
-32	0	0
-16	0	0
-32	0	0
-16	0	0
-32	0	0
0	0	0
-16	0	0
0	0	0
16	0	0
-16	0	0
0	0	0
32	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
16	0	0
-32	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
16	0	0
-32	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
0	0	0
-32	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
-32	0	0
-16	0	0
-32	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-32	0	0
-16	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-32	0	0
-32	0	0
16	0	0
0	0	0
-32	0	0
0	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
-32	0	0
-32	0	0
-16	0	0
-48	0	0
0	0	0
-32	0	0
-16	0	0
-16	0	0
-48	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-32	0	0
-16	0	0
-16	0	0
16	0	0
0	0	0
-16	0	0
0	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-32	0	0
0	0	0
-16	0	0
-32	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-32	0	0
0	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
0	0	0
-32	0	0
-32	0	0
16	0	0
-32	0	0
0	0	0
-32	0	0
0	0	0
-32	0	0
-32	0	0
-16	0	0
32	0	0
16	0	0
0	0	0
-16	0	0
16	0	0
0	0	0
0	0	0
16	0	0
-32	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
-16	0	0
0	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
16	0	0
-16	0	0
-32	0	0
-16	0	0
-32	0	0
-16	0	0
0	0	0
-16	0	0
-32	0	0
-16	0	0
-16	0	0
-16	0	0
-16	0	0
-32	0	0
-16	0	0
-48	0	0
-16	0	0
0	0	0
-32	0	0
-48	0	0
