A_X [mg]	A_Y [mg]	A_Z [mg]	
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-528	0	0
-544	0	0
-528	0	0
-512	0	0
-544	0	0
-544	0	0
-560	0	0
-608	0	0
-576	0	0
-560	0	0
-512	0	0
-576	0	0
-544	0	0
-544	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-528	0	0
-608	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-608	0	0
-576	0	0
-608	0	0
-592	0	0
-576	0	0
-608	0	0
-592	0	0
-576	0	0
-560	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-592	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-544	0	0
-528	0	0
-560	0	0
-544	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-544	0	0
-560	0	0
-544	0	0
-544	0	0
-544	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-512	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-544	0	0
-592	0	0
-528	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-544	0	0
-560	0	0
-544	0	0
-592	0	0
-608	0	0
-592	0	0
-592	0	0
-560	0	0
-544	0	0
-528	0	0
-512	0	0
-576	0	0
-544	0	0
-512	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-592	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-592	0	0
-544	0	0
-608	0	0
-576	0	0
-576	0	0
-544	0	0
-608	0	0
-592	0	0
-592	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-624	0	0
-576	0	0
-576	0	0
-512	0	0
-576	0	0
-560	0	0
-592	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-592	0	0
-544	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-528	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-592	0	0
-528	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-544	0	0
-544	0	0
-528	0	0
-496	0	0
-512	0	0
-544	0	0
-544	0	0
-528	0	0
-528	0	0
-544	0	0
-528	0	0
-528	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-544	0	0
-560	0	0
-528	0	0
-544	0	0
-576	0	0
-528	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-560	0	0
-608	0	0
-608	0	0
-576	0	0
-608	0	0
-592	0	0
-624	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-608	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-608	0	0
-528	0	0
-592	0	0
-560	0	0
-576	0	0
-512	0	0
-592	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-544	0	0
-528	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-592	0	0
-528	0	0
-592	0	0
-544	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-528	0	0
-544	0	0
-496	0	0
-560	0	0
-560	0	0
-544	0	0
-592	0	0
-576	0	0
-528	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-528	0	0
-560	0	0
-576	0	0
-528	0	0
-560	0	0
-560	0	0
-608	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-528	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-608	0	0
-608	0	0
-576	0	0
-560	0	0
-544	0	0
-544	0	0
-512	0	0
-528	0	0
-528	0	0
-544	0	0
-528	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-544	0	0
-528	0	0
-544	0	0
-608	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-512	0	0
-592	0	0
-528	0	0
-608	0	0
-560	0	0
-576	0	0
-528	0	0
-528	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-512	0	0
-576	0	0
-512	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-592	0	0
-608	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-528	0	0
-528	0	0
-544	0	0
-560	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-512	0	0
-592	0	0
-592	0	0
-608	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-544	0	0
-528	0	0
-544	0	0
-512	0	0
-544	0	0
-544	0	0
-544	0	0
-544	0	0
-528	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-512	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-528	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-544	0	0
-544	0	0
-592	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-608	0	0
-576	0	0
-560	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-528	0	0
-576	0	0
-592	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-528	0	0
-560	0	0
-560	0	0
-496	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-544	0	0
-608	0	0
-592	0	0
-560	0	0
-544	0	0
-576	0	0
-528	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-528	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-528	0	0
-560	0	0
-544	0	0
-528	0	0
-560	0	0
-544	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-608	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-544	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-592	0	0
-608	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-528	0	0
-576	0	0
-576	0	0
-592	0	0
-544	0	0
-528	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-608	0	0
-528	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-608	0	0
-544	0	0
-592	0	0
-544	0	0
-576	0	0
-560	0	0
-544	0	0
-592	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-544	0	0
-592	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-544	0	0
-544	0	0
-592	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-576	0	0
-528	0	0
-528	0	0
-544	0	0
-528	0	0
-544	0	0
-544	0	0
-560	0	0
-544	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-608	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-592	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-528	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-544	0	0
-576	0	0
-528	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-528	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-592	0	0
-592	0	0
-560	0	0
-544	0	0
-592	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-544	0	0
-544	0	0
-560	0	0
-528	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-608	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-544	0	0
-560	0	0
-512	0	0
-544	0	0
-544	0	0
-512	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-528	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-624	0	0
-608	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-592	0	0
-560	0	0
-528	0	0
-528	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-608	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-544	0	0
-528	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-528	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-592	0	0
-544	0	0
-528	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-544	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-608	0	0
-576	0	0
-560	0	0
-528	0	0
-560	0	0
-544	0	0
-544	0	0
-512	0	0
-544	0	0
-528	0	0
-528	0	0
-576	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-592	0	0
-592	0	0
-608	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-608	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-592	0	0
-592	0	0
-624	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-528	0	0
-592	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-544	0	0
-528	0	0
-560	0	0
-592	0	0
-544	0	0
-544	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-528	0	0
-592	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-608	0	0
-528	0	0
-592	0	0
-544	0	0
-576	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-592	0	0
-608	0	0
-544	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-528	0	0
-560	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-592	0	0
-608	0	0
-576	0	0
-544	0	0
-528	0	0
-544	0	0
-544	0	0
-512	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-560	0	0
-544	0	0
-560	0	0
-592	0	0
-544	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-560	0	0
-608	0	0
-576	0	0
-576	0	0
-608	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-544	0	0
-560	0	0
-576	0	0
-608	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-528	0	0
-544	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
-576	0	0
-608	0	0
-544	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-608	0	0
-560	0	0
-528	0	0
-544	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-544	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-528	0	0
-560	0	0
-576	0	0
-544	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-496	0	0
-528	0	0
-544	0	0
-560	0	0
-512	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-528	0	0
-592	0	0
-528	0	0
-592	0	0
-592	0	0
-528	0	0
-592	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-592	0	0
-608	0	0
-592	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-624	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-592	0	0
-560	0	0
-592	0	0
-544	0	0
-576	0	0
-560	0	0
-576	0	0
-608	0	0
-576	0	0
-592	0	0
-608	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-544	0	0
-544	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-592	0	0
-592	0	0
-544	0	0
-528	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-544	0	0
-544	0	0
-544	0	0
-592	0	0
-624	0	0
-592	0	0
-544	0	0
-528	0	0
-544	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-528	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-592	0	0
-544	0	0
-544	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-608	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-528	0	0
-560	0	0
-528	0	0
-544	0	0
-544	0	0
-544	0	0
-576	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-560	0	0
-592	0	0
-608	0	0
-560	0	0
-576	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-608	0	0
-592	0	0
-624	0	0
-608	0	0
-592	0	0
-576	0	0
-560	0	0
-640	0	0
-608	0	0
-608	0	0
-592	0	0
-592	0	0
-592	0	0
-592	0	0
-608	0	0
-576	0	0
-592	0	0
-560	0	0
-608	0	0
-608	0	0
-592	0	0
-592	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-576	0	0
-608	0	0
-592	0	0
-544	0	0
-576	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-608	0	0
-528	0	0
-560	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-528	0	0
-592	0	0
-544	0	0
-544	0	0
-544	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-592	0	0
-592	0	0
-544	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-608	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-576	0	0
-608	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-560	0	0
-528	0	0
-512	0	0
-528	0	0
-544	0	0
-544	0	0
-576	0	0
-576	0	0
-608	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-560	0	0
-576	0	0
-592	0	0
-544	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-608	0	0
-560	0	0
-576	0	0
-608	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-592	0	0
-560	0	0
-560	0	0
-608	0	0
-608	0	0
-592	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-624	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-512	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-544	0	0
-592	0	0
-592	0	0
-592	0	0
-576	0	0
-592	0	0
-544	0	0
-576	0	0
-592	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-608	0	0
-592	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-592	0	0
-608	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-640	0	0
-624	0	0
-608	0	0
-592	0	0
-544	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-576	0	0
-544	0	0
-560	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-576	0	0
-560	0	0
-592	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-592	0	0
-576	0	0
-544	0	0
-576	0	0
-592	0	0
-640	0	0
-576	0	0
-624	0	0
-608	0	0
-576	0	0
-608	0	0
-624	0	0
-592	0	0
-624	0	0
-592	0	0
-592	0	0
-592	0	0
-640	0	0
-576	0	0
-608	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-544	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-608	0	0
-560	0	0
-560	0	0
-560	0	0
-608	0	0
-608	0	0
-576	0	0
-576	0	0
-608	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-608	0	0
-560	0	0
-560	0	0
-608	0	0
-592	0	0
-608	0	0
-608	0	0
-576	0	0
-576	0	0
-592	0	0
-592	0	0
-576	0	0
-608	0	0
-576	0	0
-544	0	0
-576	0	0
-592	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-624	0	0
-576	0	0
-608	0	0
-544	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-528	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-608	0	0
-592	0	0
-608	0	0
-624	0	0
-592	0	0
-576	0	0
-560	0	0
-512	0	0
-544	0	0
-528	0	0
-544	0	0
-560	0	0
-560	0	0
-512	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-544	0	0
-560	0	0
-592	0	0
-576	0	0
-560	0	0
-608	0	0
-608	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-560	0	0
-576	0	0
-576	0	0
-640	0	0
-576	0	0
-592	0	0
-544	0	0
-608	0	0
-576	0	0
-592	0	0
-624	0	0
-576	0	0
-592	0	0
-608	0	0
-592	0	0
-592	0	0
-592	0	0
-608	0	0
-592	0	0
-576	0	0
-592	0	0
-624	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-576	0	0
-576	0	0
-592	0	0
-608	0	0
-576	0	0
-576	0	0
-576	0	0
-576	0	0
-560	0	0
-544	0	0
-576	0	0
-576	0	0
-544	0	0
-544	0	0
-592	0	0
-576	0	0
-560	0	0
-560	0	0
-592	0	0
-624	0	0
-576	0	0
-528	0	0
-576	0	0
-592	0	0
-560	0	0
-592	0	0
-560	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-544	0	0
-576	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-560	0	0
-560	0	0
-592	0	0
-560	0	0
-560	0	0
-608	0	0
-576	0	0
-560	0	0
-576	0	0
-560	0	0
-576	0	0
-592	0	0
-560	0	0
-544	0	0
-592	0	0
-544	0	0
-528	0	0
-576	0	0
-560	0	0
-560	0	0
-544	0	0
-576	0	0
-560	0	0
-560	0	0
-576	0	0
-576	0	0
-608	0	0
-624	0	0
-592	0	0
-544	0	0
-528	0	0
-544	0	0
-560	0	0
-576	0	0
-512	0	0
-544	0	0
-544	0	0
-512	0	0
-560	0	0
-544	0	0
-544	0	0
-560	0	0
-592	0	0
-608	0	0
-560	0	0
-560	0	0
-560	0	0
-592	0	0
-544	0	0
-560	0	0
-560	0	0
